ID,tank,days,w,intake,j,l,n,w_bar,r,s,d,sample,k
1273,3,173,420,4.6079,367,3,175,535.2628571428571,-0.215338792155523,2,50,2_3,6
1274,3,173,386,0.8437,368,3,175,535.2628571428571,-0.2788589851715045,2,50,2_3,6
1275,3,173,447,2.2715,369,3,175,535.2628571428571,-0.1648962859369495,2,50,2_3,6
1277,3,173,632,3.6993,370,3,175,535.2628571428571,0.18072829370883203,2,50,2_3,6
1278,3,173,580,4.4781,371,3,175,535.2628571428571,0.08357976321380155,2,50,2_3,6
1279,3,173,500,4.9324,372,3,175,535.2628571428571,-0.06587951447086073,2,50,2_3,6
1280,3,173,510,4.7377,373,3,175,535.2628571428571,-0.04719710476027794,2,50,2_3,6
1281,3,173,484,3.7642,374,3,175,535.2628571428571,-0.09577137000779319,2,50,2_3,6
1282,3,173,494,4.3483,375,3,175,535.2628571428571,-0.07708896029721041,2,50,2_3,6
1283,3,173,687,7.788,376,3,175,535.2628571428571,0.2834815471170374,2,50,2_3,6
1284,3,173,397,1.1682,377,3,175,535.2628571428571,-0.2583083344898634,2,50,2_3,6
1285,3,173,673,5.7761,378,3,175,535.2628571428571,0.2573261735222215,2,50,2_3,6
1286,3,173,550,2.9205,379,3,175,535.2628571428571,0.0275325340820532,2,50,2_3,6
1287,3,173,649,2.7907,380,3,175,535.2628571428571,0.21248839021682278,2,50,2_3,6
1288,3,173,596,2.0119,381,3,175,535.2628571428571,0.11347161875073401,2,50,2_3,6
1289,3,173,536,9.086,382,3,175,535.2628571428571,0.0013771604872372975,2,50,2_3,6
1290,3,173,434,2.3364,383,3,175,535.2628571428571,-0.1891834185607071,2,50,2_3,6
1291,3,173,375,1.4278,384,3,175,535.2628571428571,-0.29940963585314556,2,50,2_3,6
1292,3,173,521,5.9059,385,3,175,535.2628571428571,-0.02664645407863688,2,50,2_3,6
1293,3,173,439,2.9854,386,3,175,535.2628571428571,-0.17984221370541573,2,50,2_3,6
1294,3,173,443,4.4781,387,3,175,535.2628571428571,-0.1723692498211826,2,50,2_3,6
1295,3,173,663,6.6198,388,3,175,535.2628571428571,0.23864376381163868,2,50,2_3,6
1296,3,173,652,4.1536,389,3,175,535.2628571428571,0.2180931131299976,2,50,2_3,6
1297,3,173,601,8.6966,390,3,175,535.2628571428571,0.1228128236060254,2,50,2_3,6
1298,3,173,666,5.841,391,3,175,535.2628571428571,0.2442484867248135,2,50,2_3,6
1299,3,173,625,6.6198,392,3,175,535.2628571428571,0.16765060691142408,2,50,2_3,6
1300,3,173,838,10.1244,393,3,175,535.2628571428571,0.5655859337468374,2,50,2_3,6
1301,3,173,298,1.3629,394,3,175,535.2628571428571,-0.443264190624633,2,50,2_3,6
1302,3,173,612,6.3602,395,3,175,535.2628571428571,0.14336347428766646,2,50,2_3,6
1303,3,173,513,4.2185,396,3,175,535.2628571428571,-0.04159238184710311,2,50,2_3,6
1304,3,173,323,2.3364,397,3,175,535.2628571428571,-0.39655816634817603,2,50,2_3,6
1305,3,173,537,2.3364,398,3,175,535.2628571428571,0.003245401458295576,2,50,2_3,6
1306,3,173,512,3.9589,399,3,175,535.2628571428571,-0.04346062281816139,2,50,2_3,6
1307,3,173,582,8.5019,400,3,175,535.2628571428571,0.08731624515591811,2,50,2_3,6
1308,3,173,614,7.7231,401,3,175,535.2628571428571,0.14709995622978303,2,50,2_3,6
1309,3,173,658,5.192,402,3,175,535.2628571428571,0.22930255895634727,2,50,2_3,6
1310,3,173,355,2.2066,403,3,175,535.2628571428571,-0.3367744552743111,2,50,2_3,6
1311,3,173,548,8.5668,404,3,175,535.2628571428571,0.02379605213993664,2,50,2_3,6
1312,3,173,460,2.9205,405,3,175,535.2628571428571,-0.14060915331319188,2,50,2_3,6
1313,3,173,612,4.9324,406,3,175,535.2628571428571,0.14336347428766646,2,50,2_3,6
1314,3,173,539,3.1152,407,3,175,535.2628571428571,0.0069818834004121335,2,50,2_3,6
1315,3,173,460,2.0119,408,3,175,535.2628571428571,-0.14060915331319188,2,50,2_3,6
1316,3,173,428,1.2331,409,3,175,535.2628571428571,-0.20039286438705678,2,50,2_3,6
1317,3,173,924,9.4105,410,3,175,535.2628571428571,0.7262546572578493,2,50,2_3,6
1318,3,173,595,3.6993,411,3,175,535.2628571428571,0.11160337777967573,2,50,2_3,6
1319,3,173,475,4.6079,412,3,175,535.2628571428571,-0.11258553874731769,2,50,2_3,6
1320,3,173,543,4.0238,413,3,175,535.2628571428571,0.014454847284645246,2,50,2_3,6
1321,3,173,352,2.4662,414,3,175,535.2628571428571,-0.342379178187486,2,50,2_3,6
1322,3,173,391,2.7258,415,3,175,535.2628571428571,-0.2695177803162131,2,50,2_3,6
1323,3,173,614,4.4781,416,3,175,535.2628571428571,0.14709995622978303,2,50,2_3,6
1324,3,173,319,2.7907,417,3,175,535.2628571428571,-0.40403113023240916,2,50,2_3,6
1325,3,173,497,3.245,418,3,175,535.2628571428571,-0.07148423738403556,2,50,2_3,6
1326,3,173,667,4.7377,419,3,175,535.2628571428571,0.24611672769587178,2,50,2_3,6
1327,3,173,756,5.7112,420,3,175,535.2628571428571,0.4123901741200586,2,50,2_3,6
1328,3,173,513,4.8675,421,3,175,535.2628571428571,-0.04159238184710311,2,50,2_3,6
1329,3,173,615,4.8026,422,3,175,535.2628571428571,0.1489681972008413,2,50,2_3,6
1330,3,173,654,4.9973,423,3,175,535.2628571428571,0.22182959507211417,2,50,2_3,6
1331,3,173,639,6.7496,424,3,175,535.2628571428571,0.19380598050623998,2,50,2_3,6
1332,3,173,518,4.6079,425,3,175,535.2628571428571,-0.032251176991811716,2,50,2_3,6
1333,3,173,606,3.894,426,3,175,535.2628571428571,0.1321540284613168,2,50,2_3,6
1334,3,173,659,8.1125,427,3,175,535.2628571428571,0.23117079992740555,2,50,2_3,6
1335,3,173,560,8.0476,428,3,175,535.2628571428571,0.04621494379263598,2,50,2_3,6
1336,3,173,598,5.7761,429,3,175,535.2628571428571,0.11720810069285056,2,50,2_3,6
1337,3,173,424,3.1801,430,3,175,535.2628571428571,-0.2078658282712899,2,50,2_3,6
1338,3,173,480,3.894,431,3,175,535.2628571428571,-0.10324433389202631,2,50,2_3,6
1339,3,173,723,12.3959,432,3,175,535.2628571428571,0.3507382220751354,2,50,2_3,6
1340,3,173,570,5.7112,433,3,175,535.2628571428571,0.06489735350321876,2,50,2_3,6
1341,3,173,676,7.8529,434,3,175,535.2628571428571,0.2629308964353963,2,50,2_3,6
1342,3,173,539,4.4132,435,3,175,535.2628571428571,0.0069818834004121335,2,50,2_3,6
1343,3,173,601,4.0238,436,3,175,535.2628571428571,0.1228128236060254,2,50,2_3,6
1344,3,173,546,2.596,437,3,175,535.2628571428571,0.020059570197820082,2,50,2_3,6
1345,3,173,557,0.1947,438,3,175,535.2628571428571,0.040610220879461145,2,50,2_3,6
1346,3,173,662,3.6993,439,3,175,535.2628571428571,0.2367755228405804,2,50,2_3,6
1347,3,173,599,5.4516,440,3,175,535.2628571428571,0.11907634166390885,2,50,2_3,6
1348,3,173,660,5.3218,441,3,175,535.2628571428571,0.23303904089846383,2,50,2_3,6
1349,3,173,388,4.6079,442,3,175,535.2628571428571,-0.2751225032293879,2,50,2_3,6
1350,3,173,739,6.5549,443,3,175,535.2628571428571,0.38063007761206785,2,50,2_3,6
1351,3,173,532,2.9205,444,3,175,535.2628571428571,-0.006095803396995817,2,50,2_3,6
1352,3,173,538,3.8291,445,3,175,535.2628571428571,0.005113642429353854,2,50,2_3,6
1353,3,173,613,6.7496,446,3,175,535.2628571428571,0.14523171525872475,2,50,2_3,6
1354,3,173,458,3.3099,447,3,175,535.2628571428571,-0.14434563525530844,2,50,2_3,6
1355,3,173,622,5.4516,448,3,175,535.2628571428571,0.16204588399824926,2,50,2_3,6
1356,3,173,664,4.543,449,3,175,535.2628571428571,0.24051200478269696,2,50,2_3,6
1357,3,173,211,0.3894,450,3,175,535.2628571428571,-0.6058011551067032,2,50,2_3,6
1358,3,173,457,2.0768,451,3,175,535.2628571428571,-0.1462138762263667,2,50,2_3,6
1359,3,173,376,4.8675,452,3,175,535.2628571428571,-0.29754139488208725,2,50,2_3,6
1360,3,173,461,3.0503,453,3,175,535.2628571428571,-0.1387409123421336,2,50,2_3,6
1361,3,173,526,3.5695,454,3,175,535.2628571428571,-0.017305249223345486,2,50,2_3,6
1362,3,173,685,4.2834,455,3,175,535.2628571428571,0.2797450651749208,2,50,2_3,6
1363,3,173,508,4.6728,456,3,175,535.2628571428571,-0.0509335867023945,2,50,2_3,6
1364,3,173,326,2.1417,457,3,175,535.2628571428571,-0.3909534434350012,2,50,2_3,6
1365,3,173,506,3.7642,458,3,175,535.2628571428571,-0.05467006864451106,2,50,2_3,6
1366,3,173,512,6.2953,459,3,175,535.2628571428571,-0.04346062281816139,2,50,2_3,6
1367,3,173,327,1.8172,460,3,175,535.2628571428571,-0.3890852024639429,2,50,2_3,6
1368,3,173,468,0.5841,461,3,175,535.2628571428571,-0.12566322554472564,2,50,2_3,6
1369,3,173,651,5.7761,462,3,175,535.2628571428571,0.21622487215893932,2,50,2_3,6
1370,3,173,510,6.8145,463,3,175,535.2628571428571,-0.04719710476027794,2,50,2_3,6
1371,3,173,343,2.7907,464,3,175,535.2628571428571,-0.35919334692701044,2,50,2_3,6
1372,3,173,558,5.0622,465,3,175,535.2628571428571,0.04247846185051943,2,50,2_3,6
1373,3,173,438,1.947,466,3,175,535.2628571428571,-0.181710454676474,2,50,2_3,6
1374,3,173,659,4.543,467,3,175,535.2628571428571,0.23117079992740555,2,50,2_3,6
1375,3,173,383,4.3483,468,3,175,535.2628571428571,-0.2844637080846793,2,50,2_3,6
1376,3,173,643,7.139,469,3,175,535.2628571428571,0.2012789443904731,2,50,2_3,6
1377,3,173,683,4.0887,470,3,175,535.2628571428571,0.27600858323280425,2,50,2_3,6
1378,3,173,295,1.8172,471,3,175,535.2628571428571,-0.44886891353780783,2,50,2_3,6
1379,3,173,541,4.4132,472,3,175,535.2628571428571,0.01071836534252869,2,50,2_3,6
1380,3,173,553,5.7761,473,3,175,535.2628571428571,0.033137256995228036,2,50,2_3,6
1381,3,173,527,3.5046,474,3,175,535.2628571428571,-0.015437008252287209,2,50,2_3,6
1382,3,173,520,1.1033,475,3,175,535.2628571428571,-0.02851469504969516,2,50,2_3,6
1383,3,173,564,4.4132,476,3,175,535.2628571428571,0.053687907676869095,2,50,2_3,6
1384,3,173,615,2.9205,477,3,175,535.2628571428571,0.1489681972008413,2,50,2_3,6
1385,3,173,455,4.2834,478,3,175,535.2628571428571,-0.14995035816848326,2,50,2_3,6
1386,3,173,400,1.947,479,3,175,535.2628571428571,-0.2527036115766886,2,50,2_3,6
1387,3,173,415,2.9205,480,3,175,535.2628571428571,-0.2246799970108144,2,50,2_3,6
1388,3,173,800,7.0741,481,3,175,535.2628571428571,0.49459277684662284,2,50,2_3,6
1389,3,173,498,2.7258,482,3,175,535.2628571428571,-0.06961599641297729,2,50,2_3,6
1390,3,173,494,2.0119,483,3,175,535.2628571428571,-0.07708896029721041,2,50,2_3,6
1391,3,173,315,1.6225,484,3,175,535.2628571428571,-0.41150409411664224,2,50,2_3,6
1392,3,173,561,6.5549,485,3,175,535.2628571428571,0.04808318476369426,2,50,2_3,6
1393,3,173,346,1.4278,486,3,175,535.2628571428571,-0.3535886240138356,2,50,2_3,6
1394,3,173,551,6.6198,487,3,175,535.2628571428571,0.029400775053111474,2,50,2_3,6
1395,3,173,517,4.4781,488,3,175,535.2628571428571,-0.03411941796287,2,50,2_3,6
1396,3,173,671,5.5814,489,3,175,535.2628571428571,0.2535896915801049,2,50,2_3,6
1397,3,173,464,6.4251,490,3,175,535.2628571428571,-0.13313618942895875,2,50,2_3,6
1398,3,173,574,3.8291,491,3,175,535.2628571428571,0.07237031738745188,2,50,2_3,6
1399,3,173,534,3.6344,492,3,175,535.2628571428571,-0.0023593214548792594,2,50,2_3,6
1400,3,173,575,7.139,493,3,175,535.2628571428571,0.07423855835851016,2,50,2_3,6
1401,3,173,393,2.5311,494,3,175,535.2628571428571,-0.26578129837409653,2,50,2_3,6
1402,3,173,659,8.9562,495,3,175,535.2628571428571,0.23117079992740555,2,50,2_3,6
1403,3,173,509,3.5695,496,3,175,535.2628571428571,-0.049065345731336224,2,50,2_3,6
1404,3,173,484,3.1152,497,3,175,535.2628571428571,-0.09577137000779319,2,50,2_3,6
1405,3,173,629,0.5841,498,3,175,535.2628571428571,0.1751235707956572,2,50,2_3,6
1406,3,173,726,5.3218,499,3,175,535.2628571428571,0.3563429449883102,2,50,2_3,6
1407,3,173,620,6.49,500,3,175,535.2628571428571,0.1583094020561327,2,50,2_3,6
1408,3,173,542,5.0622,501,3,175,535.2628571428571,0.012586606313586969,2,50,2_3,6
1409,3,173,442,3.6344,502,3,175,535.2628571428571,-0.17423749079224088,2,50,2_3,6
1410,3,173,327,1.8172,503,3,175,535.2628571428571,-0.3890852024639429,2,50,2_3,6
1411,3,173,374,2.8556,504,3,175,535.2628571428571,-0.3012778768242038,2,50,2_3,6
1412,3,173,434,2.9854,505,3,175,535.2628571428571,-0.1891834185607071,2,50,2_3,6
1413,3,173,585,4.9324,506,3,175,535.2628571428571,0.09292096806909295,2,50,2_3,6
1414,3,173,570,4.6728,507,3,175,535.2628571428571,0.06489735350321876,2,50,2_3,6
1415,3,173,447,2.4013,508,3,175,535.2628571428571,-0.1648962859369495,2,50,2_3,6
1416,3,173,664,5.9059,509,3,175,535.2628571428571,0.24051200478269696,2,50,2_3,6
1417,3,173,525,2.2066,510,3,175,535.2628571428571,-0.019173490194403765,2,50,2_3,6
1418,3,173,442,0.9086,511,3,175,535.2628571428571,-0.17423749079224088,2,50,2_3,6
1419,3,173,384,1.5576,512,3,175,535.2628571428571,-0.28259546711362105,2,50,2_3,6
1420,3,173,553,5.7112,513,3,175,535.2628571428571,0.033137256995228036,2,50,2_3,6
1421,3,173,589,2.6609,514,3,175,535.2628571428571,0.10039393195332606,2,50,2_3,6
1422,3,173,607,5.9708,515,3,175,535.2628571428571,0.13402226943237508,2,50,2_3,6
1423,3,173,580,5.841,516,3,175,535.2628571428571,0.08357976321380155,2,50,2_3,6
1424,3,173,508,6.2304,517,3,175,535.2628571428571,-0.0509335867023945,2,50,2_3,6
1425,3,173,402,3.9589,518,3,175,535.2628571428571,-0.24896712963457202,2,50,2_3,6
1426,3,173,453,3.245,519,3,175,535.2628571428571,-0.15368684011059983,2,50,2_3,6
1427,3,173,613,6.7496,520,3,175,535.2628571428571,0.14523171525872475,2,50,2_3,6
1428,3,173,664,9.2807,521,3,175,535.2628571428571,0.24051200478269696,2,50,2_3,6
1429,3,173,474,4.0238,522,3,175,535.2628571428571,-0.11445377971837598,2,50,2_3,6
1430,3,173,623,4.8675,523,3,175,535.2628571428571,0.16391412496930752,2,50,2_3,6
1431,3,173,658,8.437,524,3,175,535.2628571428571,0.22930255895634727,2,50,2_3,6
1432,3,173,586,6.3602,525,3,175,535.2628571428571,0.09478920904015123,2,50,2_3,6
1433,3,173,631,5.3218,526,3,175,535.2628571428571,0.17886005273777375,2,50,2_3,6
1434,3,173,601,0.3894,527,3,175,535.2628571428571,0.1228128236060254,2,50,2_3,6
1435,3,173,672,8.0476,528,3,175,535.2628571428571,0.25545793255116317,2,50,2_3,6
1436,3,173,457,3.7642,529,3,175,535.2628571428571,-0.1462138762263667,2,50,2_3,6
1437,3,173,396,2.1417,530,3,175,535.2628571428571,-0.2601765754609217,2,50,2_3,6
1438,3,173,419,3.8291,531,3,175,535.2628571428571,-0.2172070331265813,2,50,2_3,6
1439,3,173,422,3.0503,532,3,175,535.2628571428571,-0.21160231021340645,2,50,2_3,6
1440,3,173,687,7.2688,533,3,175,535.2628571428571,0.2834815471170374,2,50,2_3,6
1441,3,173,576,3.5695,534,3,175,535.2628571428571,0.07610679932956844,2,50,2_3,6
1442,3,173,497,4.3483,535,3,175,535.2628571428571,-0.07148423738403556,2,50,2_3,6
1443,3,173,510,5.0622,536,3,175,535.2628571428571,-0.04719710476027794,2,50,2_3,6
1444,3,173,762,7.4635,537,3,175,535.2628571428571,0.42359961994640827,2,50,2_3,6
1445,3,173,336,2.7907,538,3,175,535.2628571428571,-0.3722710337244184,2,50,2_3,6
722,1,221,875,4.753,1,1,90,740.5111111111111,0.1816163010533266,3,98,3_1,7
724,1,221,789,1.5617,3,1,90,740.5111111111111,0.06548029889265679,3,98,3_1,7
725,1,221,756,2.6481,4,1,90,740.5111111111111,0.02091648411007419,3,98,3_1,7
728,1,221,956,3.4629,7,1,90,740.5111111111111,0.2910002100651203,3,98,3_1,7
729,1,221,719,4.4135,8,1,90,740.5111111111111,-0.029049005191609335,3,98,3_1,7
731,1,221,877,3.3271,10,1,90,740.5111111111111,0.18431713831287708,3,98,3_1,7
734,1,221,561,4.753,13,1,90,740.5111111111111,-0.24241514869609573,3,98,3_1,7
740,1,221,916,5.6357,19,1,90,740.5111111111111,0.23698346487411107,3,98,3_1,7
741,1,221,682,2.5123,20,1,90,740.5111111111111,-0.07901449449329286,3,98,3_1,7
742,1,221,596,3.7345,21,1,90,740.5111111111111,-0.19515049665396267,3,98,3_1,7
743,1,221,873,5.7715,22,1,90,740.5111111111111,0.17891546379377615,3,98,3_1,7
744,1,221,635,4.1419,23,1,90,740.5111111111111,-0.14248417009272868,3,98,3_1,7
745,1,221,545,1.8333,24,1,90,740.5111111111111,-0.2640218467724994,3,98,3_1,7
746,1,221,849,5.432,25,1,90,740.5111111111111,0.1465054166791706,3,98,3_1,7
752,1,221,505,3.0555,31,1,90,740.5111111111111,-0.31803859196350864,3,98,3_1,7
753,1,221,764,2.1049,32,1,90,740.5111111111111,0.03171983314827603,3,98,3_1,7
754,1,221,763,2.3086,33,1,90,740.5111111111111,0.030369414518500802,3,98,3_1,7
755,1,221,608,3.1234,34,1,90,740.5111111111111,-0.17894547309665992,3,98,3_1,7
756,1,221,928,11.2035,35,1,90,740.5111111111111,0.25318848843141384,3,98,3_1,7
758,1,221,567,3.3271,37,1,90,740.5111111111111,-0.23431263691744436,3,98,3_1,7
759,1,221,765,1.0185,38,1,90,740.5111111111111,0.033070251778051264,3,98,3_1,7
760,1,221,576,0.4753,39,1,90,740.5111111111111,-0.2221588692494673,3,98,3_1,7
763,1,221,824,2.7839,42,1,90,740.5111111111111,0.11274495093478985,3,98,3_1,7
765,1,221,985,9.3023,44,1,90,740.5111111111111,0.330162350328602,3,98,3_1,7
766,1,221,805,1.6975,45,1,90,740.5111111111111,0.08708699696906048,3,98,3_1,7
768,1,221,680,2.4444,47,1,90,740.5111111111111,-0.08171533175284332,3,98,3_1,7
769,1,221,772,4.4814,48,1,90,740.5111111111111,0.042523182186477874,3,98,3_1,7
770,1,221,585,1.5617,49,1,90,740.5111111111111,-0.21000510158149022,3,98,3_1,7
771,1,221,933,4.753,50,1,90,740.5111111111111,0.25994058158029,3,98,3_1,7
772,1,221,752,6.79,51,1,90,740.5111111111111,0.015514809590973268,3,98,3_1,7
774,1,221,794,5.2962,53,1,90,740.5111111111111,0.07223239204153295,3,98,3_1,7
775,1,221,605,1.5617,54,1,90,740.5111111111111,-0.1829967289859856,3,98,3_1,7
777,1,221,408,3.8703,56,1,90,740.5111111111111,-0.449029199051706,3,98,3_1,7
778,1,221,791,0.8148,57,1,90,740.5111111111111,0.06818113615220725,3,98,3_1,7
779,1,221,969,2.3086,58,1,90,740.5111111111111,0.3085556522521983,3,98,3_1,7
781,1,221,661,1.8333,60,1,90,740.5111111111111,-0.1073732857185727,3,98,3_1,7
782,1,221,830,5.0925,61,1,90,740.5111111111111,0.12084746271344124,3,98,3_1,7
785,1,221,587,1.0864,63,1,90,740.5111111111111,-0.20730426432193974,3,98,3_1,7
787,1,221,347,2.3086,65,1,90,740.5111111111111,-0.531404735467995,3,98,3_1,7
788,1,221,696,3.395,66,1,90,740.5111111111111,-0.060108633676439635,3,98,3_1,7
789,1,221,1134,4.074,67,1,90,740.5111111111111,0.5313747261651113,3,98,3_1,7
792,1,221,931,8.2838,70,1,90,740.5111111111111,0.25723974432073954,3,98,3_1,7
794,1,221,732,3.0555,72,1,90,740.5111111111111,-0.01149356300453134,3,98,3_1,7
797,1,221,1003,1.9012,75,1,90,740.5111111111111,0.3544698856645561,3,98,3_1,7
800,1,221,704,1.2901,78,1,90,740.5111111111111,-0.049305284638237794,3,98,3_1,7
802,1,221,663,3.1234,80,1,90,740.5111111111111,-0.10467244845902224,3,98,3_1,7
803,1,221,736,3.8703,81,1,90,740.5111111111111,-0.006091888485430419,3,98,3_1,7
804,1,221,458,0.6111,82,1,90,740.5111111111111,-0.3815082675629445,3,98,3_1,7
807,1,221,691,7.3332,85,1,90,740.5111111111111,-0.06686072682531578,3,98,3_1,7
808,1,221,659,4.2098,86,1,90,740.5111111111111,-0.11007412297812316,3,98,3_1,7
812,1,221,637,4.4135,90,1,90,740.5111111111111,-0.13978333283317823,3,98,3_1,7
815,1,221,585,3.6666,93,1,90,740.5111111111111,-0.21000510158149022,3,98,3_1,7
820,1,221,878,2.3086,98,1,90,740.5111111111111,0.1856675569426523,3,98,3_1,7
822,1,221,865,2.1728,100,1,90,740.5111111111111,0.1681121147555743,3,98,3_1,7
823,1,221,742,8.6912,101,1,90,740.5111111111111,0.0020106232932209636,3,98,3_1,7
824,1,221,557,0.0679,102,1,90,740.5111111111111,-0.24781682321519666,3,98,3_1,7
831,1,221,1185,8.5554,109,1,90,740.5111111111111,0.600246076283648,3,98,3_1,7
834,1,221,635,2.5802,112,1,90,740.5111111111111,-0.14248417009272868,3,98,3_1,7
835,1,221,754,4.6172,113,1,90,740.5111111111111,0.01821564685052373,3,98,3_1,7
836,1,221,677,0.3395,114,1,90,740.5111111111111,-0.08576658764216902,3,98,3_1,7
837,1,221,984,1.8333,115,1,90,740.5111111111111,0.3288119316988267,3,98,3_1,7
838,1,221,1078,6.79,116,1,90,740.5111111111111,0.4557512828976984,3,98,3_1,7
839,1,221,625,1.0185,117,1,90,740.5111111111111,-0.155988356390481,3,98,3_1,7
847,1,221,619,1.6975,125,1,90,740.5111111111111,-0.16409086816913238,3,98,3_1,7
848,1,221,788,1.9691,126,1,90,740.5111111111111,0.06412988026288156,3,98,3_1,7
851,1,221,574,2.1049,129,1,90,740.5111111111111,-0.22485970650901774,3,98,3_1,7
853,1,221,782,2.3765,131,1,90,740.5111111111111,0.05602736848423018,3,98,3_1,7
855,1,221,577,3.7345,133,1,90,740.5111111111111,-0.22080845061969206,3,98,3_1,7
856,1,221,862,4.4814,134,1,90,740.5111111111111,0.1640608588662486,3,98,3_1,7
857,1,221,709,2.3086,135,1,90,740.5111111111111,-0.04255319148936164,3,98,3_1,7
861,1,221,422,0.5432,139,1,90,740.5111111111111,-0.43012333823485277,3,98,3_1,7
862,1,221,784,3.395,140,1,90,740.5111111111111,0.05872820574378064,3,98,3_1,7
866,1,221,907,1.5617,144,1,90,740.5111111111111,0.224829697206134,3,98,3_1,7
867,1,221,595,4.3456,145,1,90,740.5111111111111,-0.19650091528373792,3,98,3_1,7
869,1,221,407,2.3765,147,1,90,740.5111111111111,-0.4503796176814812,3,98,3_1,7
870,1,221,649,5.9752,148,1,90,740.5111111111111,-0.12357830927587546,3,98,3_1,7
874,1,221,1061,1.6296,152,1,90,740.5111111111111,0.43279416619151945,3,98,3_1,7
875,1,221,848,0.5432,153,1,90,740.5111111111111,0.14515499804939538,3,98,3_1,7
876,1,221,517,4.1419,154,1,90,740.5111111111111,-0.3018335684062059,3,98,3_1,7
878,1,221,930,8.4875,156,1,90,740.5111111111111,0.2558893256909643,3,98,3_1,7
879,1,221,463,2.7839,157,1,90,740.5111111111111,-0.37475617441406833,3,98,3_1,7
880,1,221,1220,7.1295,158,1,90,740.5111111111111,0.647510728325781,3,98,3_1,7
882,1,221,965,5.5678,160,1,90,740.5111111111111,0.3031539777330973,3,98,3_1,7
883,1,221,751,4.4814,161,1,90,740.5111111111111,0.014164390961198037,3,98,3_1,7
884,1,221,350,5.5678,162,1,90,740.5111111111111,-0.5273534795786694,3,98,3_1,7
887,1,221,809,3.1234,165,1,90,740.5111111111111,0.0924886714881614,3,98,3_1,7
889,1,221,573,1.0185,167,1,90,740.5111111111111,-0.226210125138793,3,98,3_1,7
892,1,221,1013,5.5678,170,1,90,740.5111111111111,0.3679740719623084,3,98,3_1,7
893,1,221,697,3.8703,171,1,90,740.5111111111111,-0.058758215046664404,3,98,3_1,7
894,1,221,732,4.1419,172,1,90,740.5111111111111,-0.01149356300453134,3,98,3_1,7
1083,2,221,736,6.4505,180,2,97,719.0515463917526,0.02357056833170841,3,98,3_2,8
1084,2,221,538,3.1234,181,2,97,719.0515463917526,-0.2517921660836153,3,98,3_2,8
1085,2,221,839,11.8825,182,2,97,719.0515463917526,0.16681481906291218,3,98,3_2,8
1086,2,221,819,7.3332,183,2,97,719.0515463917526,0.1390004014452027,3,98,3_2,8
1087,2,221,582,1.4259,184,2,97,719.0515463917526,-0.1906004473246545,3,98,3_2,8
1088,2,221,716,4.1419,185,2,97,719.0515463917526,-0.004243849286001056,3,98,3_2,8
1089,2,221,838,7.6048,186,2,97,719.0515463917526,0.1654240981820267,3,98,3_2,8
1091,2,221,696,1.1543,188,2,97,719.0515463917526,-0.032058266903710525,3,98,3_2,8
1092,2,221,998,6.4505,189,2,97,719.0515463917526,0.38793943912370243,3,98,3_2,8
1093,2,221,678,2.9876,190,2,97,719.0515463917526,-0.057091242759649045,3,98,3_2,8
1094,2,221,528,2.6481,191,2,97,719.0515463917526,-0.26569937489247003,3,98,3_2,8
1096,2,221,663,0.0679,193,2,97,719.0515463917526,-0.07795205597293114,3,98,3_2,8
1097,2,221,782,5.0246,194,2,97,719.0515463917526,0.08754372885244019,3,98,3_2,8
1099,2,221,703,4.8888,196,2,97,719.0515463917526,-0.022323220737512212,3,98,3_2,8
1100,2,221,901,1.6975,197,2,97,719.0515463917526,0.2530395136778115,3,98,3_2,8
1102,2,221,703,4.074,199,2,97,719.0515463917526,-0.022323220737512212,3,98,3_2,8
1103,2,221,828,4.2098,200,2,97,719.0515463917526,0.15151688937317195,3,98,3_2,8
1104,2,221,912,9.7097,201,2,97,719.0515463917526,0.2683374433675517,3,98,3_2,8
1107,2,221,363,1.5617,203,2,97,719.0515463917526,-0.49516832023857316,3,98,3_2,8
1109,2,221,1122,13.9874,205,2,97,719.0515463917526,0.5603888283535011,3,98,3_2,8
1111,2,221,767,4.4135,207,2,97,719.0515463917526,0.06668291563915808,3,98,3_2,8
1113,2,221,742,4.3456,209,2,97,719.0515463917526,0.03191489361702125,3,98,3_2,8
1117,2,221,586,1.2222,213,2,97,719.0515463917526,-0.1850375638011126,3,98,3_2,8
1118,2,221,673,3.2592,214,2,97,719.0515463917526,-0.06404484716407641,3,98,3_2,8
1120,2,221,529,3.9382,216,2,97,719.0515463917526,-0.2643086540115846,3,98,3_2,8
1121,2,221,986,8.148,217,2,97,719.0515463917526,0.37125078855307675,3,98,3_2,8
1122,2,221,615,2.3765,218,2,97,719.0515463917526,-0.14470665825543386,3,98,3_2,8
1123,2,221,495,1.6975,219,2,97,719.0515463917526,-0.3115931639616907,3,98,3_2,8
1124,2,221,428,1.4938,220,2,97,719.0515463917526,-0.4047714629810174,3,98,3_2,8
1125,2,221,670,3.0555,221,2,97,719.0515463917526,-0.06821700980673283,3,98,3_2,8
1128,2,221,492,2.3765,224,2,97,719.0515463917526,-0.3157653266043471,3,98,3_2,8
1129,2,221,504,4.8209,225,2,97,719.0515463917526,-0.2990766760337214,3,98,3_2,8
1130,2,221,956,2.5802,226,2,97,719.0515463917526,0.32952916212651256,3,98,3_2,8
1134,2,221,722,1.8333,229,2,97,719.0515463917526,0.004100475999311784,3,98,3_2,8
